Date	VIX Open
13.02.2014	15,24
14.02.2014	14,21
18.02.2014	13,95
19.02.2014	14,85
20.02.2014	15,28
21.02.2014	14,74
24.02.2014	14,83
25.02.2014	14,17
26.02.2014	13,83
27.02.2014	14,56
28.02.2014	14,22
03.03.2014	16,47
04.03.2014	14,53
05.03.2014	14,13
06.03.2014	13,82
07.03.2014	13,51
10.03.2014	14,76
11.03.2014	14,22
12.03.2014	15,37
13.03.2014	14,28
14.03.2014	16,74
17.03.2014	16,39
18.03.2014	15,42
19.03.2014	14,56
20.03.2014	15,58
21.03.2014	13,96
24.03.2014	14,7
25.03.2014	14,16
26.03.2014	13,64
27.03.2014	15
28.03.2014	14,15
31.03.2014	13,88
01.04.2014	13,43
02.04.2014	13,17
03.04.2014	13,02
04.04.2014	12,88
07.04.2014	14,96
08.04.2014	15,59
09.04.2014	14,58
10.04.2014	13,98
11.04.2014	16,66
14.04.2014	16,14
15.04.2014	16,14
16.04.2014	14,89
17.04.2014	14,09
21.04.2014	14,1
22.04.2014	13,13
23.04.2014	13,35
24.04.2014	13,36
25.04.2014	13,93
28.04.2014	14,27
29.04.2014	13,88
30.04.2014	14,05
01.05.2014	13,64
02.05.2014	13,15
05.05.2014	13,95
06.05.2014	13,65
07.05.2014	13,64
08.05.2014	13,69
09.05.2014	13,55
12.05.2014	12,46
13.05.2014	12,36
14.05.2014	12,42
15.05.2014	12,73
16.05.2014	13,31
19.05.2014	13,17
20.05.2014	12,69
21.05.2014	12,38
22.05.2014	11,93
23.05.2014	11,96
27.05.2014	11,69
28.05.2014	11,6
29.05.2014	11,58
30.05.2014	11,66
02.06.2014	11,69
03.06.2014	12,03
04.06.2014	12,15
05.06.2014	12,09
06.06.2014	11,32
09.06.2014	11,23
10.06.2014	11,3
11.06.2014	11,42
12.06.2014	11,81
13.06.2014	12,45
16.06.2014	12,65
17.06.2014	12,81
18.06.2014	11,8
19.06.2014	10,53
20.06.2014	10,4
23.06.2014	11,26
24.06.2014	11,02
25.06.2014	12,31
26.06.2014	11,51
27.06.2014	11,72
30.06.2014	11,75
01.07.2014	11,28
02.07.2014	11,18
03.07.2014	10,47
07.07.2014	11,15
08.07.2014	11,72
09.07.2014	11,74
10.07.2014	13,22
11.07.2014	12,5
14.07.2014	11,6
15.07.2014	11,53
16.07.2014	10,81
17.07.2014	11,35
18.07.2014	13,34
21.07.2014	12,85
22.07.2014	11,97
23.07.2014	11,54
24.07.2014	11,43
25.07.2014	12,03
28.07.2014	12,93
29.07.2014	12,35
30.07.2014	12,63
31.07.2014	14,35
01.08.2014	16,67
04.08.2014	16,64
05.08.2014	15,54
06.08.2014	17,22
07.08.2014	15,5
08.08.2014	16,43
11.08.2014	15,16
12.08.2014	14,42
13.08.2014	13,57
14.08.2014	13,05
15.08.2014	11,91
18.08.2014	12,85
19.08.2014	12,14
20.08.2014	12,23
21.08.2014	11,93
22.08.2014	11,88
25.08.2014	11,58
26.08.2014	11,33
27.08.2014	11,69
28.08.2014	12,38
29.08.2014	11,86
02.09.2014	12,32
03.09.2014	12,03
04.09.2014	12,4
05.09.2014	12,37
08.09.2014	12,64
09.09.2014	12,7
10.09.2014	13,36
11.09.2014	13,53
12.09.2014	12,85
15.09.2014	13,54
16.09.2014	14,48
17.09.2014	13,06
18.09.2014	12,55
19.09.2014	11,73
22.09.2014	13,14
23.09.2014	14,82
24.09.2014	14,62
25.09.2014	14,11
26.09.2014	15,77
29.09.2014	16,96
30.09.2014	15,49
01.10.2014	16,44
02.10.2014	16,7
03.10.2014	15,16
06.10.2014	14,46
07.10.2014	16,18
08.10.2014	17,35
09.10.2014	15,64
10.10.2014	19,11
13.10.2014	21,16
14.10.2014	23,77
15.10.2014	26,36
16.10.2014	29,26
17.10.2014	21,68
20.10.2014	22,11
21.10.2014	17,72
22.10.2014	16,06
23.10.2014	16,07
24.10.2014	16,43
27.10.2014	17,24
28.10.2014	15,69
29.10.2014	14,61
30.10.2014	15,31
31.10.2014	13,84
03.11.2014	14,41
04.11.2014	15,05
05.11.2014	14,15
06.11.2014	14,46
07.11.2014	13,71
10.11.2014	13,16
11.11.2014	12,71
12.11.2014	13,76
13.11.2014	13,33
14.11.2014	13,79
17.11.2014	14,7
18.11.2014	13,86
19.11.2014	14,01
20.11.2014	14,66
21.11.2014	13,16
24.11.2014	12,92
25.11.2014	12,55
26.11.2014	12,27
28.11.2014	12,64
01.12.2014	14,16
02.12.2014	14,1
03.12.2014	12,75
04.12.2014	12,7
05.12.2014	12,08
08.12.2014	13,05
09.12.2014	16,23
10.12.2014	15,56
11.12.2014	17,68
12.12.2014	20,51
15.12.2014	19,59
16.12.2014	23,55
17.12.2014	23,9
18.12.2014	17,14
19.12.2014	16,57
22.12.2014	16,32
23.12.2014	14,47
24.12.2014	14,52
26.12.2014	14,6
29.12.2014	16,04
30.12.2014	15,9
31.12.2014	15,91
02.01.2015	17,76
05.01.2015	19,19
06.01.2015	20,33
07.01.2015	20,15
08.01.2015	17,93
09.01.2015	16,44
12.01.2015	18,02
13.01.2015	18,21
14.01.2015	22,87
15.01.2015	21,23
16.01.2015	22,8
20.01.2015	20,07
21.01.2015	20,92
22.01.2015	17,98
23.01.2015	16,79
26.01.2015	16,96
27.01.2015	17,6
28.01.2015	16,97
29.01.2015	20,46
30.01.2015	20,23
02.02.2015	20,89
03.02.2015	18,41
04.02.2015	17,82
05.02.2015	17,29
06.02.2015	16,29
09.02.2015	19,16
10.02.2015	17,72
11.02.2015	17,43
12.02.2015	16,39
13.02.2015	15,11
17.02.2015	15,86
18.02.2015	16,74
19.02.2015	16,11
20.02.2015	15,73
23.02.2015	15,05
24.02.2015	14,5
25.02.2015	13,64
26.02.2015	13,55
27.02.2015	14,07
02.03.2015	13,9
03.03.2015	13,35
04.03.2015	14,31
05.03.2015	14,01
06.03.2015	14,61
09.03.2015	15,72
10.03.2015	16,47
11.03.2015	16,44
12.03.2015	16,45
13.03.2015	15,47
16.03.2015	15,78
17.03.2015	16,31
18.03.2015	14,6
19.03.2015	14,68
20.03.2015	13,52
23.03.2015	13,52
24.03.2015	13,36
25.03.2015	13,26
26.03.2015	16,64
27.03.2015	15,73
30.03.2015	14,76
31.03.2015	14,97
01.04.2015	15,32
02.04.2015	15,3
06.04.2015	15,75
07.04.2015	14,57
08.04.2015	14,59
09.04.2015	14,14
10.04.2015	13,2
13.04.2015	13,17
14.04.2015	14,34
15.04.2015	13,58
16.04.2015	13,27
17.04.2015	13,97
20.04.2015	13,67
21.04.2015	12,75
22.04.2015	12,97
23.04.2015	12,96
24.04.2015	12,21
27.04.2015	12,34
28.04.2015	13,26
29.04.2015	13,44
30.04.2015	13,89
01.05.2015	13,98
04.05.2015	13,12
05.05.2015	13,21
06.05.2015	13,93
07.05.2015	15,48
08.05.2015	13,36
11.05.2015	13,35
12.05.2015	14,73
13.05.2015	13,63
14.05.2015	13,14
15.05.2015	12,46
18.05.2015	13,08
19.05.2015	12,95
20.05.2015	12,9
21.05.2015	13,03
22.05.2015	12,37
26.05.2015	13,45
27.05.2015	14,16
28.05.2015	13,49
29.05.2015	13,59
01.06.2015	13,92
02.06.2015	14,72
03.06.2015	13,73
04.06.2015	14,57
05.06.2015	15,01
08.06.2015	14,84
09.06.2015	15,18
10.06.2015	14,24
11.06.2015	13,04
12.06.2015	13,31
15.06.2015	15,48
16.06.2015	15,62
17.06.2015	14,66
18.06.2015	14,03
19.06.2015	13,35
22.06.2015	13,42
23.06.2015	12,5
24.06.2015	12,57
25.06.2015	12,96
26.06.2015	14,13
29.06.2015	16,7
30.06.2015	17,6
01.07.2015	16,63
02.07.2015	15,43
06.07.2015	18,65
07.07.2015	17,22
08.07.2015	17,38
09.07.2015	17,46
10.07.2015	17,45
13.07.2015	15,29
14.07.2015	13,91
15.07.2015	13,35
16.07.2015	12,59
17.07.2015	11,77
20.07.2015	12,25
21.07.2015	12,42
22.07.2015	12,77
23.07.2015	12,06
24.07.2015	12,87
27.07.2015	15,6
28.07.2015	14,87
29.07.2015	13,57
30.07.2015	12,72
31.07.2015	12,03
03.08.2015	12,85
04.08.2015	12,66
05.08.2015	12,02
06.08.2015	12,2
07.08.2015	13,57
10.08.2015	12,73
11.08.2015	13,24
12.08.2015	15,19
13.08.2015	13,87
14.08.2015	13,69
17.08.2015	14,32
18.08.2015	13,41
19.08.2015	14,84
20.08.2015	16,55
21.08.2015	22,55
24.08.2015	28,03
25.08.2015	31,13
26.08.2015	31,13
27.08.2015	27,11
28.08.2015	26,69
31.08.2015	27,03
01.09.2015	31,91
02.09.2015	29,14
03.09.2015	25,21
04.09.2015	27,43
08.09.2015	25,05
09.09.2015	22,39
10.09.2015	26,87
11.09.2015	25,38
14.09.2015	24,03
15.09.2015	23,28
16.09.2015	22,57
17.09.2015	21,54
18.09.2015	23,07
21.09.2015	21,97
22.09.2015	22,97
23.09.2015	22,09
24.09.2015	23,53
25.09.2015	21,12
28.09.2015	25,02
29.09.2015	26,57
30.09.2015	24,64
01.10.2015	23,14
02.10.2015	23,99
05.10.2015	20,31
06.10.2015	19,54
07.10.2015	18,96
08.10.2015	18,62
09.10.2015	17,15
12.10.2015	17,68
13.10.2015	17,08
14.10.2015	17,67
15.10.2015	17,62
16.10.2015	15,64
19.10.2015	15,68
20.10.2015	15,17
21.10.2015	14,98
22.10.2015	15,02
23.10.2015	13,46
26.10.2015	14,76
27.10.2015	15,75
28.10.2015	15,14
29.10.2015	14,8
30.10.2015	14,6
02.11.2015	15,41
03.11.2015	14,33
04.11.2015	14,04
05.11.2015	15,39
06.11.2015	14,91
09.11.2015	15,34
10.11.2015	16,69
11.11.2015	15,07
12.11.2015	17,06
13.11.2015	18,68
16.11.2015	20,51
17.11.2015	17,82
18.11.2015	19,01
19.11.2015	16,25
20.11.2015	16,13
23.11.2015	16,15
24.11.2015	16,53
25.11.2015	15,55
27.11.2015	15,31
30.11.2015	15,55
01.12.2015	15,61
02.12.2015	15,04
03.12.2015	15,87
04.12.2015	17,43
07.12.2015	15,65
08.12.2015	17,69
09.12.2015	18,05
10.12.2015	19,25
11.12.2015	21,36
14.12.2015	24,7
15.12.2015	20,76
16.12.2015	19,25
17.12.2015	16,18
18.12.2015	19,34
21.12.2015	19,64
22.12.2015	17,61
23.12.2015	15,86
24.12.2015	15,44
28.12.2015	17,65
29.12.2015	15,91
30.12.2015	16,5
31.12.2015	17,97
04.01.2016	22,48
05.01.2016	20,75
06.01.2016	21,67
07.01.2016	23,22
08.01.2016	22,96
11.01.2016	25,58
12.01.2016	22,97
13.01.2016	21,72
14.01.2016	24,75
15.01.2016	28,96
19.01.2016	25,4
20.01.2016	27,78
21.01.2016	27,79
22.01.2016	24,21
25.01.2016	23,3
26.01.2016	23,75
27.01.2016	22,88
28.01.2016	22,15
29.01.2016	21,59
01.02.2016	21,32
02.02.2016	21,34
03.02.2016	21,49
04.02.2016	22,29
05.02.2016	22,09
08.02.2016	25,89
09.02.2016	28,3
10.02.2016	25,75
11.02.2016	29,01
12.02.2016	27,16
16.02.2016	24,96
17.02.2016	23,4
18.02.2016	22,16
19.02.2016	22,39
22.02.2016	20,14
23.02.2016	19,75
24.02.2016	22,28
25.02.2016	20,54
26.02.2016	18,89
29.02.2016	20,49
01.03.2016	19,84
02.03.2016	17,98
03.03.2016	17,25
04.03.2016	16,48
07.03.2016	17,98
08.03.2016	18,38
09.03.2016	18,56
10.03.2016	18,17
11.03.2016	17,09
14.03.2016	17,01
15.03.2016	17,6
16.03.2016	15,96
17.03.2016	15,34
18.03.2016	14,05
21.03.2016	14,57
22.03.2016	14,57
23.03.2016	14,57
24.03.2016	16,3
28.03.2016	15,65
29.03.2016	15,74
30.03.2016	13,69
31.03.2016	13,73
01.04.2016	15,23
04.04.2016	13,88
05.04.2016	15,39
06.04.2016	15,61
07.04.2016	15,14
08.04.2016	15,34
11.04.2016	15,34
12.04.2016	15,98
13.04.2016	14,49
14.04.2016	13,9
15.04.2016	13,77
18.04.2016	14,87
19.04.2016	13,18
20.04.2016	13,39
21.04.2016	13,2
22.04.2016	13,7
25.04.2016	14,07
26.04.2016	14,01
27.04.2016	14,15
28.04.2016	14,53
29.04.2016	15,21
02.05.2016	16,33
03.05.2016	14,92
04.05.2016	15,47
05.05.2016	15,54
06.05.2016	16,2
09.05.2016	15,2
10.05.2016	13,98
11.05.2016	13,92
12.05.2016	14,55
13.05.2016	15,15
16.05.2016	15,72
17.05.2016	14,57
18.05.2016	15,72
19.05.2016	16,37
20.05.2016	16,13
23.05.2016	16,33
24.05.2016	16,03
25.05.2016	14,19
26.05.2016	13,8
27.05.2016	13,49
31.05.2016	13,94
01.06.2016	14,45
02.06.2016	14,42
03.06.2016	13,78
06.06.2016	13,84
07.06.2016	12,77
08.06.2016	13,84
09.06.2016	14,01
10.06.2016	14,89
13.06.2016	18,24
14.06.2016	21,28
15.06.2016	20,25
16.06.2016	20,8
17.06.2016	19,42
20.06.2016	17,42
21.06.2016	17,67
22.06.2016	18,26
23.06.2016	19,54
24.06.2016	26,06
27.06.2016	24,38
28.06.2016	21,76
29.06.2016	18,12
30.06.2016	16,91
01.07.2016	15,59
05.07.2016	16,05
06.07.2016	15,87
07.07.2016	14,8
08.07.2016	14,64
11.07.2016	13,25
12.07.2016	12,93
13.07.2016	13,32
14.07.2016	12,5
15.07.2016	13,12
18.07.2016	12,75
19.07.2016	12,53
20.07.2016	11,94
21.07.2016	11,8
22.07.2016	12,8
25.07.2016	12,64
26.07.2016	12,88
27.07.2016	12,61
28.07.2016	12,51
29.07.2016	12,85
01.08.2016	11,89
02.08.2016	12,39
03.08.2016	13,53
04.08.2016	12,73
05.08.2016	12,08
08.08.2016	11,66
09.08.2016	11,4
10.08.2016	11,55
11.08.2016	11,93
12.08.2016	11,61
15.08.2016	11,81
16.08.2016	12,04
17.08.2016	12,57
18.08.2016	12,2
19.08.2016	11,67
22.08.2016	12,53
23.08.2016	12,15
24.08.2016	12,7
25.08.2016	13,62
26.08.2016	13,54
29.08.2016	14,09
30.08.2016	12,94
31.08.2016	13,14
01.09.2016	13,07
02.09.2016	13,47
06.09.2016	12,42
07.09.2016	11,89
08.09.2016	11,74
09.09.2016	12,52
12.09.2016	20,13
13.09.2016	15,98
14.09.2016	17,63
15.09.2016	17,97
16.09.2016	16,41
19.09.2016	15,14
20.09.2016	14,98
21.09.2016	15,07
22.09.2016	13,39
23.09.2016	12
26.09.2016	13,26
27.09.2016	13,36
28.09.2016	12,9
29.09.2016	12,53
30.09.2016	14,91
03.10.2016	13,75
04.10.2016	13,4
05.10.2016	13,56
06.10.2016	13,11
07.10.2016	13,52
10.10.2016	14,19
11.10.2016	13,71
12.10.2016	15,53
13.10.2016	16,88
14.10.2016	16,49
17.10.2016	17,01
18.10.2016	15,82
19.10.2016	15,45
20.10.2016	14,43
21.10.2016	14,04
24.10.2016	13,19
25.10.2016	12,91
26.10.2016	13,66
27.10.2016	14,37
28.10.2016	15,67
31.10.2016	16,31
01.11.2016	16,54
02.11.2016	19,09
03.11.2016	19,85
04.11.2016	21,86
07.11.2016	19,78
08.11.2016	18,92
09.11.2016	20,7
10.11.2016	14,01
11.11.2016	14,83
14.11.2016	14,69
15.11.2016	14,16
16.11.2016	13,51
17.11.2016	13,37
18.11.2016	13,56
21.11.2016	13,27
22.11.2016	12,26
23.11.2016	12,34
25.11.2016	12,52
28.11.2016	13,4
29.11.2016	13,07
30.11.2016	12,6
01.12.2016	13,4
02.12.2016	14,16
05.12.2016	13,75
06.12.2016	12,19
07.12.2016	11,59
08.12.2016	12,1
09.12.2016	12,59
12.12.2016	12,23
13.12.2016	12,46
14.12.2016	12,88
15.12.2016	13,07
16.12.2016	12,88
19.12.2016	12,5
20.12.2016	11,65
21.12.2016	11,44
22.12.2016	11,32
23.12.2016	11,38
27.12.2016	12,26
28.12.2016	11,89
29.12.2016	13,15
30.12.2016	13,2
03.01.2017	14,07
04.01.2017	12,78
05.01.2017	11,96
06.01.2017	11,7
09.01.2017	11,71
10.01.2017	11,59
11.01.2017	11,56
12.01.2017	11,48
13.01.2017	11,45
17.01.2017	12,2
18.01.2017	11,79
19.01.2017	12,58
20.01.2017	12,58
23.01.2017	12,3
24.01.2017	11,82
25.01.2017	10,79
26.01.2017	10,61
27.01.2017	10,57
30.01.2017	11,1
31.01.2017	12,29
01.02.2017	11,79
02.02.2017	12,37
03.02.2017	11,84
06.02.2017	11,37
07.02.2017	11,39
08.02.2017	11,19
09.02.2017	11,44
10.02.2017	10,85
13.02.2017	11,36
14.02.2017	11,17
15.02.2017	10,84
16.02.2017	12,02
17.02.2017	11,84
21.02.2017	12,05
22.02.2017	11,48
23.02.2017	11,66
24.02.2017	11,81
27.02.2017	11,78
28.02.2017	12,19
01.03.2017	12,31
02.03.2017	12,43
03.03.2017	11,96
06.03.2017	11,59
07.03.2017	11,27
08.03.2017	11,49
09.03.2017	11,75
10.03.2017	11,97
13.03.2017	12,16
14.03.2017	11,39
15.03.2017	12,12
16.03.2017	11,29
17.03.2017	11,38
20.03.2017	11,71
21.03.2017	11,15
22.03.2017	12,95
23.03.2017	12,65
24.03.2017	12,86
27.03.2017	14,78
28.03.2017	12,44
29.03.2017	11,54
30.03.2017	11,37
31.03.2017	11,61
03.04.2017	12,59
04.04.2017	12,71
05.04.2017	11,89
06.04.2017	13,11
07.04.2017	13,17
10.04.2017	13,24
11.04.2017	14,32
12.04.2017	15,16
13.04.2017	15,89
17.04.2017	16,19
18.04.2017	14,5
19.04.2017	14
20.04.2017	14,59
21.04.2017	13,85
24.04.2017	11,56
25.04.2017	10,81
26.04.2017	10,61
27.04.2017	10,72
28.04.2017	10,39
01.05.2017	10,92
02.05.2017	10,15
03.05.2017	10,56
04.05.2017	10,71
05.05.2017	10,51
08.05.2017	10,53
09.05.2017	9,87
10.05.2017	9,75
11.05.2017	10,34
12.05.2017	10,72
15.05.2017	10,54
16.05.2017	10,46
17.05.2017	11,89
18.05.2017	14,06
19.05.2017	14,23
22.05.2017	12,29
23.05.2017	11
24.05.2017	10,61
25.05.2017	9,82
26.05.2017	9,93
30.05.2017	10,61
31.05.2017	10,1
01.06.2017	10,42
02.06.2017	10,08
05.06.2017	10,08
06.06.2017	10,19
07.06.2017	10,48
08.06.2017	10,27
09.06.2017	9,93
12.06.2017	11,19
13.06.2017	11,12
14.06.2017	10,33
15.06.2017	11,06
16.06.2017	10,63
19.06.2017	10,57
20.06.2017	10,28
21.06.2017	11,03
22.06.2017	10,81
23.06.2017	10,25
26.06.2017	10,13
27.06.2017	10,04
28.06.2017	11,17
29.06.2017	9,79
30.06.2017	11,74
03.07.2017	11,07
05.07.2017	11,2
06.07.2017	11,2
07.07.2017	12,48
10.07.2017	11,26
11.07.2017	10,79
12.07.2017	10,85
13.07.2017	10,07
14.07.2017	10,09
17.07.2017	9,77
18.07.2017	9,86
19.07.2017	9,69
20.07.2017	9,66
21.07.2017	9,52
24.07.2017	9,94
25.07.2017	9,4
26.07.2017	9,25
27.07.2017	9,33
28.07.2017	10,62
31.07.2017	10,53
01.08.2017	10,19
02.08.2017	10,08
03.08.2017	10,47
04.08.2017	10,48
07.08.2017	10,19
08.08.2017	10,04
09.08.2017	11,49
10.08.2017	11,57
11.08.2017	16,17
14.08.2017	14,05
15.08.2017	11,78
16.08.2017	11,59
17.08.2017	11,81
18.08.2017	15,38
21.08.2017	14,59
22.08.2017	12,6
23.08.2017	11,51
24.08.2017	12,06
25.08.2017	12,2
28.08.2017	12,09
29.08.2017	13,33
30.08.2017	11,4
31.08.2017	11,07
01.09.2017	10,33
05.09.2017	11,75
06.09.2017	12,27
07.09.2017	11,93
08.09.2017	11,87
11.09.2017	11,38
12.09.2017	10,66
13.09.2017	10,72
14.09.2017	10,57
15.09.2017	10,51
18.09.2017	10,18
19.09.2017	10,16
20.09.2017	10,04
21.09.2017	9,74
22.09.2017	9,9
25.09.2017	10,08
26.09.2017	10,42
27.09.2017	9,9
28.09.2017	9,74
29.09.2017	9,59
02.10.2017	9,59
03.10.2017	9,3
04.10.2017	9,53
05.10.2017	9,48
06.10.2017	9,23
09.10.2017	9,92
10.10.2017	10,15
11.10.2017	9,95
12.10.2017	9,94
13.10.2017	9,95
16.10.2017	9,95
17.10.2017	9,85
18.10.2017	10,34
19.10.2017	10,22
20.10.2017	9,92
23.10.2017	10,25
24.10.2017	10,89
25.10.2017	11,34
26.10.2017	11,17
27.10.2017	11,12
30.10.2017	10,28
31.10.2017	10,34
01.11.2017	9,79
02.11.2017	10,44
03.11.2017	9,83
06.11.2017	9,63
07.11.2017	9,31
08.11.2017	9,79
09.11.2017	9,94
10.11.2017	10,78
13.11.2017	11,43
14.11.2017	11,53
15.11.2017	12,52
16.11.2017	12,47
17.11.2017	11,75
20.11.2017	11,96
21.11.2017	10,74
22.11.2017	9,6
24.11.2017	9,82
27.11.2017	10,07
28.11.2017	9,72
29.11.2017	9,91
30.11.2017	10,49
01.12.2017	11,19
04.12.2017	11,05
05.12.2017	11,38
06.12.2017	11,63
07.12.2017	10,9
08.12.2017	10
11.12.2017	9,74
12.12.2017	9,36
13.12.2017	9,78
14.12.2017	9,98
15.12.2017	10,12
18.12.2017	9,46
19.12.2017	9,4
20.12.2017	9,69
21.12.2017	9,59
22.12.2017	9,37
26.12.2017	10,19
27.12.2017	10,04
28.12.2017	10,29
29.12.2017	10,03
02.01.2018	10,95
03.01.2018	9,56
04.01.2018	9,01
05.01.2018	9,1
08.01.2018	9,61
09.01.2018	9,41
10.01.2018	10,11
11.01.2018	9,69
12.01.2018	9,74
16.01.2018	10,42
17.01.2018	11,35
18.01.2018	12,01
19.01.2018	12,3
22.01.2018	11,59
23.01.2018	10,77
24.01.2018	11
25.01.2018	11,27
26.01.2018	11,4
29.01.2018	11,71
30.01.2018	13,93
31.01.2018	14,23
01.02.2018	13,05
02.02.2018	13,64
05.02.2018	18,44
06.02.2018	37,32
07.02.2018	31,38
08.02.2018	27,29
09.02.2018	32,18
12.02.2018	27,25
13.02.2018	26,94
14.02.2018	23,48
15.02.2018	18,39
16.02.2018	18,74
20.02.2018	20,53
21.02.2018	20,76
22.02.2018	20,57
23.02.2018	17,96
26.02.2018	16,53
27.02.2018	15,83
28.02.2018	18,08
01.03.2018	19,96
02.03.2018	22,47
05.03.2018	21,55
06.03.2018	18,25
07.03.2018	20,11
08.03.2018	17,56
09.03.2018	16,41
12.03.2018	15,28
13.03.2018	15,7
14.03.2018	16,59
15.03.2018	16,99
16.03.2018	16,6
19.03.2018	16,63
20.03.2018	18,38
21.03.2018	17,76
22.03.2018	18,13
23.03.2018	24,02
26.03.2018	23,41
27.03.2018	20,33
28.03.2018	22,52
29.03.2018	22,87
02.04.2018	21,07
03.04.2018	23,03
04.04.2018	21,68
05.04.2018	19,76
06.04.2018	20,33
09.04.2018	21,27
10.04.2018	20,51
11.04.2018	20,95
12.04.2018	19,83
13.04.2018	18,27
16.04.2018	17,59
17.04.2018	16,16
18.04.2018	15,3
19.04.2018	15,55
20.04.2018	16,16
23.04.2018	17,29
24.04.2018	16,16
25.04.2018	18,14
26.04.2018	18,07
27.04.2018	16,22
30.04.2018	15,39
01.05.2018	15,78
02.05.2018	15,48
03.05.2018	15,78
04.05.2018	15,94
07.05.2018	15,32
08.05.2018	14,53
09.05.2018	14,54
10.05.2018	13,36
11.05.2018	13,22
14.05.2018	12,95
15.05.2018	13,13
16.05.2018	14,38
17.05.2018	13,54
18.05.2018	13,18
21.05.2018	13,44
22.05.2018	13,03
23.05.2018	13,5
24.05.2018	12,73
25.05.2018	12,44
29.05.2018	14,39
30.05.2018	16,6
31.05.2018	14,93
01.06.2018	14,92
04.06.2018	13,91
05.06.2018	12,91
06.06.2018	12,1
07.06.2018	11,66
08.06.2018	12,54
11.06.2018	12,52
12.06.2018	12,29
13.06.2018	12,13
14.06.2018	12,98
15.06.2018	12,19
18.06.2018	12,79
19.06.2018	14,61
20.06.2018	12,9
21.06.2018	12,54
22.06.2018	14,6
25.06.2018	15,07
26.06.2018	16,71
27.06.2018	16,52
28.06.2018	17,54
29.06.2018	15,73
02.07.2018	17,7
03.07.2018	15,37
05.07.2018	15,62
06.07.2018	14,99
09.07.2018	13,42
10.07.2018	12,52
11.07.2018	14,05
12.07.2018	13,07
13.07.2018	12,39
16.07.2018	12,46
17.07.2018	12,91
18.07.2018	11,87
19.07.2018	12,2
20.07.2018	13
23.07.2018	13,47
24.07.2018	12,61
25.07.2018	12,37
26.07.2018	12,45
27.07.2018	12,17
30.07.2018	13,63
31.07.2018	13,98
01.08.2018	13,09
02.08.2018	13,57
03.08.2018	12,43
06.08.2018	11,91
07.08.2018	11,12
08.08.2018	10,93
09.08.2018	10,94
10.08.2018	11,82
13.08.2018	14,5
14.08.2018	13,93
15.08.2018	13,52
16.08.2018	14,18
17.08.2018	13,18
20.08.2018	12,57
21.08.2018	12,47
22.08.2018	13,09
23.08.2018	12,03
24.08.2018	12,13
27.08.2018	12,37
28.08.2018	12,01
29.08.2018	12,34
30.08.2018	12,25
31.08.2018	13,54
04.09.2018	13,13
05.09.2018	13,69
06.09.2018	14,21
07.09.2018	14,72
10.09.2018	15,09
11.09.2018	13,96
12.09.2018	13,07
13.09.2018	12,91
14.09.2018	12,13
17.09.2018	12,72
18.09.2018	13,48
19.09.2018	12,61
20.09.2018	11,82
21.09.2018	11,76
24.09.2018	12,46
25.09.2018	12,28
26.09.2018	12,21
27.09.2018	12,77
28.09.2018	12,59
01.10.2018	11,99
02.10.2018	12,47
03.10.2018	11,66
04.10.2018	12,84
05.10.2018	14,29
08.10.2018	16,05
09.10.2018	16,12
10.10.2018	16,03
11.10.2018	23,07
12.10.2018	21,63
15.10.2018	21,97
16.10.2018	20,28
17.10.2018	17,06
18.10.2018	18,02
19.10.2018	19,24
22.10.2018	19,38
23.10.2018	22,18
24.10.2018	21,6
25.10.2018	24,78
26.10.2018	24,51
29.10.2018	24,48
30.10.2018	23,94
31.10.2018	22,72
01.11.2018	20,96
02.11.2018	18,52
05.11.2018	20,58
06.11.2018	19,84
07.11.2018	18,03
08.11.2018	16,18
09.11.2018	16,87
12.11.2018	17,26
13.11.2018	19,45
14.11.2018	20,52
15.11.2018	20,41
16.11.2018	20,04
19.11.2018	18,78
20.11.2018	20,76
21.11.2018	21,66
23.11.2018	21,23
26.11.2018	20,78
27.11.2018	19,41
28.11.2018	18,87
29.11.2018	18,65
30.11.2018	19,18
03.12.2018	16,04
04.12.2018	16,84
06.12.2018	23,53
07.12.2018	22,42
10.12.2018	23,95
11.12.2018	22,96
12.12.2018	21,91
13.12.2018	21
14.12.2018	21,57
17.12.2018	22,36
18.12.2018	24,68
19.12.2018	25,15
20.12.2018	26,09
21.12.2018	28,24
24.12.2018	29,29
26.12.2018	35,5
27.12.2018	31,2
28.12.2018	29,97
31.12.2018	27,59
02.01.2019	27,54
03.01.2019	25,68
04.01.2019	24,36
07.01.2019	22,06
08.01.2019	20,96
09.01.2019	20,44
10.01.2019	20,98
11.01.2019	19,68
14.01.2019	19,84
15.01.2019	18,53
16.01.2019	18,08
17.01.2019	19,51
18.01.2019	17,8
22.01.2019	18,53
23.01.2019	20,85
24.01.2019	19,69
25.01.2019	18,43
28.01.2019	18,56
29.01.2019	19,45
30.01.2019	19,15
31.01.2019	17,39
01.02.2019	16,63
04.02.2019	16,72
05.02.2019	15,79
06.02.2019	15,44
07.02.2019	15,66
08.02.2019	16,81
11.02.2019	16,17
12.02.2019	15,23
13.02.2019	15,46
14.02.2019	15,61
15.02.2019	16,82
19.02.2019	15,65
20.02.2019	14,92
21.02.2019	14
22.02.2019	14,46
25.02.2019	13,91
26.02.2019	15,16
27.02.2019	15,53
28.02.2019	15,17
01.03.2019	14,57
04.03.2019	13,77
05.03.2019	14,52
06.03.2019	14,91
